pergunta;resposta
Qual foi a principal causa da Peste Negra?;A principal causa da Peste Negra foi a bactéria Yersinia pestis.
Quando atingiu o pico a Peste Negra na Europa?;A Peste Negra atingiu o pico na Europa entre os anos de 1347 e 1351.
Qual era a forma mais comum da peste causada pela Yersinia pestis?;A forma mais comum da peste causada pela Yersinia pestis foi a bubónica.
De onde provavelmente surgiu a Peste Negra?;Provavelmente, a Peste Negra teve origem na Ásia Central ou na Ásia Oriental.
Qual era o principal vetor de transmissão da peste bubônica?;O principal vetor de transmissão da peste bubônica era a pulga Xenopsylla cheopis.
Quais regiões foram afetadas pela Peste Negra?;A Peste Negra afetou principalmente a Europa e a Ásia.
Quantas pessoas morreram durante a Peste Negra na Inglaterra?;Estima-se que cerca de um terço da população inglesa tenha morrido durante a Peste Negra.
Qual foi uma das principais consequências da Peste Negra na sociedade medieval?;Uma das principais consequências da Peste Negra na sociedade medieval foi o aumento do poder dos trabalhadores e a diminuição da influência dos senhores feudais.
Quando acabou a segunda pandemia de peste?;A segunda pandemia de peste acabou no final do século XVII, embora surtos menores tenham ocorrido até o século XX.
Qual foi a fonte principal de informação sobre a Peste Negra para os historiadores?;A fonte principal de informação sobre a Peste Negra para os historiadores é o Chronicon Angliae, de Geoffrey da Baker.
