pergunta;resposta
Qual é o número atômico e o símbolo químico do oxigênio?;O número atômico do oxigênio é 8 e seu símbolo químico é O.
Qual é a abundância do oxigênio no universo?;O oxigênio é o terceiro elemento mais abundante no universo, após o hidrogênio e o hélio.
Qual processo natural é responsável pela produção de oxigênio na atmosfera terrestre?;A fotossíntese, realizada por plantas, algas e bactérias, é o processo responsável pela produção de oxigênio na atmosfera.
Quais cientistas são creditados com a descoberta do oxigênio?;Carl Wilhelm Scheele e Joseph Priestley são creditados com a descoberta do oxigênio, embora Priestley seja frequentemente citado como o primeiro a identificá-lo claramente.
Quem cunhou o nome 'oxigênio' para o elemento?;Antoine Lavoisier cunhou o nome 'oxigênio', derivado do grego 'oxys' (ácido) e 'genes' (produzir), devido à sua relação com ácidos.
Qual é a porcentagem de oxigênio na atmosfera terrestre?;O oxigênio (O₂) constitui aproximadamente 20,8% da atmosfera terrestre.
Qual é a origem do nome 'oxigênio'?;O nome 'oxigênio' vem do grego 'oxys' (ácido) e 'genes' (produzir), devido à crença de Lavoisier de que o oxigênio era essencial para a formação de ácidos.
Quais são algumas aplicações industriais do oxigênio?;O oxigênio é utilizado na produção de aço, na soldagem, na medicina (como terapia de oxigênio) e no lançamento de foguetes.
Qual é o papel do ozônio (O₃) na camada de ozônio da Terra?;O ozônio (O₃) na camada de ozônio absorve a radiação ultravioleta do sol, protegendo a vida na Terra de danos causados por essa radiação.
Por que o oxigênio é considerado um agente oxidante forte?;O oxigênio é um agente oxidante forte porque tende a ganhar elétrons em reações químicas, facilitando a oxidação de outros elementos.
