pergunta;resposta
Qual é o objetivo principal do quadro jurídico da União Europeia?;Promover a paz, seus valores e o bem-estar de seu povo.
Quando foi estabelecido o precursor da UE?;Após a Segunda Guerra Mundial com a Comunidade Europeia do Carvão e do Aço.
Quais são dois estudiosos conhecidos na área de Direito da União Europeia?;Henry G. Schermers e John Bell.
Que componentes principais constituem o quadro legal da UE além dos Estados-nação?;Instituições políticas, políticas sociais e econômicas.
De que forma a legislação da UE afeta as leis nacionais dos estados membros?;Tem um efeito direto ou indireto.
Qual é o nome de uma publicação acadêmica relacionada ao Direito da União Europeia?;Common Market Law Review.
O que representa a UE conforme seu Tribunal de Justiça?;Uma nova ordem jurídica de direito internacional.
Quais são as principais fontes do direito primário da UE?;Tratados que instituem a União Europeia.
Como a UE contribui para o desenvolvimento humano?;Através de políticas de cooperação e desenvolvimento além dos Estados-nação.
Qual é a área acadêmica especializada em LEU mencionada?;Direito da União Europeia.
