pergunta;resposta
Quem é conhecido pela teoria da complexidade computacional?;Russell Impagliazzo
Qual imagem representa a teoria da complexidade computacional?;Complexity classes.svg
Quem atua na área de complexidade computacional?;Scott Aaronson
Qual modelo de página wiki é usado pela teoria da complexidade computacional?;Template:Citation
Quem atua na disciplina de complexidade computacional?;Vijay Vazirani
Qual é o tipo da teoria da complexidade computacional?;Organisation
Quem atua na disciplina de complexidade computacional?;Christos Papadimitriou
Qual imagem representativa está associada à teoria da complexidade computacional?;TSP Deutschland 3.png
Quem é conhecido por trabalhar com complexidade computacional?;Nikolai Sergeevich Bakhvalov
Qual modelo de página wiki é usado pela teoria da complexidade computacional?;Template:Garey-Johnson
