pergunta;resposta
Em qual ano foi criado o Painel Intergovernamental sobre Mudanças Climáticas (IPCC)?;1988
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente o aquecimento global.
Quais são os órgãos da ONU que criaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Quantos grandes relatórios já foram produzidos pelo IPCC desde sua fundação?;Cinco
Em qual ano foi publicado o último grande relatório do IPCC antes de 2014?;2014
Por que o IPCC ganhou o Prêmio Nobel da Paz em 2007?;Pela qualidade e seriedade do seu trabalho sobre as mudanças climáticas.
Qual é a principal função dos cientistas envolvidos no IPCC?;Reunir e resumir o conhecimento produzido por cientistas de alto nível independentes.
Quem foi um dos primeiros líderes do IPCC?;Bert Bolin
Qual é a sede do IPCC?;Genebra, Suíça
O que o IPCC sugere para combater os problemas relacionados ao aquecimento global?;Maneiras de combater os problemas das mudanças climáticas.
