pergunta;resposta
Qual é o significado etiológico do nome 'Ctenophora'?;Pente-portador', derivado do grego κτείς (kteis, 'pente') e φέρω (pherō, 'portador').
Qual é a principal característica física dos Ctenophora?;A presença de pentes formados por grupos de cílios usados para nadar.
Como os Ctenophora se locomovem?;Utilizando cílios em pentes para natação.
Qual é a faixa de tamanho dos adultos da maioria dos Ctenophora?;De cerca de 1 mm a 1,5 m de comprimento.
Os Ctenophora possuem bioluminescência?;Sim, são organismos bioluminescentes.
Em quais tipos de habitats os Ctenophora são encontrados?;Águas oceânicas e estuarinas.
Como os Ctenophora se relacionam evolutivamente com as medusas?;"São semelhantes morfologicamente, mas não estão próximos filogeneticamente; trata-se de convergência evolutiva."
Qual é a classificação taxonômica principal dos Ctenophora?;Filo Ctenophora.
Quando os Ctenophora foram descritos cientificamente?;Foram descritos por Eschscholtz em 1829.
Qual é um modelo de página wiki usado para descrever os Ctenophora?;Template:Automatic taxobox.
