pergunta;resposta
O que é frequentemente considerado um dos primeiros exemplos de desobediência civil?;Gípcios.
Em qual país historicamente foi usada a desobediência civil para protestar contra leis injustas?;Brasiília, no Brasil.
Qual é um exemplo histórico de desobediência civil em Sudão African?;A resistência a apartheid.
Em qual lugar da Índia foi aplicada a desobediência civil historicamente para protestar contra leis?;Calcutta, naÍndia.
Quais filósofos foram pioneiros na definição de desobediência civil?;Henry David Thoreau.
Em que situações a desobediência civil pode ser usada como um método de protesta?;Para protestar contra leis ou regras injustas.
Qual é o efeito principal da desobediência civil na sociedade?;Promover direitos sociais justos.
Em qual lugar foi utilizada a desobediência civil para protestar contra a corrupção?;Nova G Wired, nos EUA.
Qual é um exemplo de desobediência civil moderna na sociedade?;"A movement ""Black Lives Matter""."
Em qual lugar foi usada a desobediência civil historicamente para protestar contra a exame negra?;Gqwa, no Brasil.
