pergunta;resposta
Qual evento desencadeou a Crise Petrolífera de 1973?;A Organização dos Países Exportadores de Petróleo (OPEP) impôs um embargo ao fornecimento de petróleo para países membros da OTAN.
Quais países eram os principais alvos do embargo da OPEP em 1973?;Reino Unido, Estados Unidos, Canadá e Holanda.
Qual foi a principal motivação da OPEP para impor o embargo?;Retaliação pela intervenção ocidental na Guerra do Yom Kippur.
Como a Crise Petrolífera de 1973 afetou a economia britânica?;Provocou uma recessão econômica significativa, com aumento da inflação e queda do crescimento.
Qual organização liderava a OPEP no momento da Crise Petrolífera de 1973?;Abdelaziz Saud al-Nafisi.
Qual o impacto da crise no crescimento econômico global?;Reduziu o crescimento econômico global, afetando diversos setores e países.
Que tipo de ação foi utilizada pela OPEP para pressionar os países ocidentais?;Embargo ao fornecimento de petróleo.
Em que ano a Crise Petrolífera de 1973 ocorreu?;1973.
Qual o principal objetivo da intervenção ocidental na Guerra do Yom Kippur?;Intervenção militar para apoiar Israel.
Quais foram os principais países membros da OPEP que participaram do embargo de 1973?;Argélia, Iraque, Kuwait, Líbia, Nigéria e Venezuela.
