pergunta;resposta
Qual das seguintes entidades não é um hiperônimo de Force?;Imperial Roman army
Qual é o termo técnico para a influência que causa deformação da matéria, quando uma força é aplicada num corpo fixo?;Tensão mecânica ou estresse mecânico
Qual é o modelo de página wiki usado por Force?;Template:Wiktionary
A segunda lei de Newton afirma que a força aplicada sobre um objeto é igual à mudança de quê relativa ao tempo do momento linear deste objeto?;derivada temporal do momento linear
Qual entidade militar israelense possui hiperônimo Force?;Kosovo Force
O que a segunda lei de Newton originalmente afirma sobre a relação entre força e momento linear de um objeto?;Força é igual à derivada temporal do momento linear
Qual entidade militar da Austrália tem hiperônimo Force?;Air National Guard
Qual termo técnico se refere a alterações na velocidade de rotação de um objeto causadas por uma força aplicada?;Torque
Qual entidade militar israelense tem hiperônimo Force?;Task Force 37
Qual é o termo técnico usado para a influência que causa deformação em um fluido, determinando mudanças em sua pressão e volume?;Estresse mecânico
