pergunta;resposta
Qual é o símbolo químico do oxigênio?;O
Que porcentagem do ar atmosférico é constituída por oxigênio?;21%
Para que serve o oxigênio nos organismos vivos?;É essencial para a respiração celular
Quais organismos liberam oxigênio durante a fotossíntese?;Plantas e algas
Qual é a cor do oxigênio líquido?;Azul claro
Em que estado físico se encontra o oxigênio na temperatura ambiente?;Gás
Qual é o isótopo mais comum do oxigênio?;O-16
Por que o O-18 é mais pesado que o O-16?;Possui dois prótons a mais
Como as plantas contribuem para o oxigênio na atmosfera?;Através da fotossíntese
Para que é utilizado o oxigênio em processos industriais?;Na soldagem e corte de metais
