pergunta;resposta
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, especificamente o aquecimento global, suas causas, efeitos e riscos.
Em que ano o IPCC foi criado?;1988
Quais são as organizações que fundaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Quantos grandes relatórios o IPCC produziu até 2014?;Cinco
Onde está sediado o IPCC?;Genebra, Suíça
Qual é o prêmio recebido pelo IPCC em 2007?;Prêmio Nobel da Paz
Qual é a abreviação do IPCC em inglês?;IPCC
Quem é o atual presidente do IPCC?;Hoesung Lee
O que o IPCC não produz?;Pesquisa original
Qual é a principal função do IPCC no contexto das políticas climáticas?;Ser a principal base para o estabelecimento de políticas climáticas mundiais e nacionais
