pergunta;resposta
Qual a principal característica da Floresta Amazônica em relação à biodiversidade?;Abriga a maior biodiversidade do planeta.
A Floresta Amazônica desempenha um papel crucial no ciclo da água. Qual é esse papel?;Regula o ciclo hidrológico da América do Sul.
Qual a porcentagem aproximada da água doce do planeta que a Amazônia contém?;Cerca de 20%.
A Floresta Amazônica é fundamental na regulação do clima. Como ela contribui para isso?;Absorve grandes quantidades de dióxido de carbono.
Qual o nome do rio que drena a maior parte da bacia amazônica?;Rio Amazonas.
A Floresta Amazônica é lar de diversas comunidades indígenas. Qual a importância de preservar seus conhecimentos tradicionais?;São valiosos para a conservação da floresta e o desenvolvimento sustentável.
Quais atividades humanas representam as maiores ameaças à Floresta Amazônica?;Desmatamento, mineração ilegal e expansão agropecuária.
O desmatamento na Amazônia contribui para qual problema ambiental global?;Mudanças climáticas.
A Floresta Amazônica se estende por quantos países?;Nove.
Qual a importância da Floresta Amazônica para a produção de oxigênio?;Contribui significativamente para a produção de oxigênio atmosférico.
