pergunta;resposta
Qual a extensão territorial da floresta amazônica?;5.500.000 quilômetros quadrados (2.100.000 milhas quadradas) são cobertos pela floresta tropical.
Quantas nações têm territórios na Amazônia?;Esta região inclui território pertencente a nove nações.
"Quantos países têm estados ou departamentos chamados ""Amazonas""?";"Estados ou departamentos de quatro nações contêm ""Amazonas"" em seus nomes."
Qual a porcentagem de florestas tropicais que a Amazônia representa?;A Amazônia representa mais da metade das florestas tropicais remanescentes do planeta.
Qual é o nome da região política na Amazônia no Brasil?;Amazônia Legal.
Qual país abriga a maior parte da floresta amazônica?;Brasil.
Quantas espécies de árvores existem na floresta amazônica?;16.000.
Qual o nome da floresta amazônica em inglês?;também conhecida em inglês como Amazônia ou.
"O que é a ""Amazônia Legal""?";uma região política no Brasil.
Qual a importância da Amazônia para a biodiversidade global?;é a maior floresta tropical do mundo.
