pergunta;resposta
Qual é a maior cidade pela qual o Reno atravessa?;Colônia, na Alemanha.
Quantos países o Reno atravessa ou está associado?;O Reno passa através da Alemanha, França, Bélgica, Holanda e Suíça.
"De onde deriva o nome ""Reno""?";Do termo gaulês Rēnos.
Qual é a extensão do Reno?;1.230 km (longitud).
Onde o Reno esvazia-se?;Ele esvazia-se no Norte da Holanda, na foz do rio Maas.
Quantos países o Reno esvazia?;O Reno esvazia-se em território holandês e também em França e Alemanha.
Qual é a fonte principal do Reno?;A fonte principal é no cantão suíço de Uri, na Suíça.
Qual é a adaptação proto-germânica do nome do Reno?;Rīnaz.
Qual é o nome francês para o Reno?;Rhin.
Qual é a menor elevação de saída do Reno?;0,0 metros.
