pergunta;resposta
Qual é a estimativa do número de mortes causadas pela Peste Negra na Eurásia?;Entre 75 a 200 milhões de pessoas.
Qual é a bactéria associada à causa da Peste Negra?;*Yersinia pestis*.
Qual é a forma mais comum da peste causada pela *Yersinia pestis*?;Peste bubônica.
Onde é a origem da Peste Negra acreditada?;Ásia Central ou Oriental.
Como a Peste Negra se espalhou para a Europa?;Através de ratos e pulgas em navios mercantes genoveses, via Estrada da Seda.
Qual a porcentagem estimada da população europeia que morreu devido à Peste Negra?;Entre 30% a 60%.
Quanto tempo levou para a população europeia se recuperar após a Peste Negra?;Aproximadamente 200 anos.
Em quais anos a Peste Negra atingiu seu pico na Europa?;Entre 1347 e 1351.
Qual foi o impacto da Peste Negra na população mundial no século XIV?;A população diminuiu de 475 milhões para 350-375 milhões.
Em quais regiões a Peste Negra está localizada, segundo os fatos fornecidos?;Eurásia e África do Norte.
