pergunta;resposta
Quem foi o fundador da Dinastia Yuan?;Kublai Khan
Qual era a capital da Dinastia Yuan?;Khanbaliq e Shangdu
Em que ano foi formalmente estabelecida a Dinastia Yuan?;1271
Qual era a moeda usada durante o período da Dinastia Yuan?;Cash (Chinese coin)
Quando terminou a Dinastia Yuan?;14 de setembro de 1368
Qual era o título dos líderes da Dinastia Yuan?;Khagan-Emperor
Quais eram as religiões praticadas durante a Dinastia Yuan?;Buddhism, Mongolian Tengrism/Chinese Heaven worship, Shamanism, Taoism, Confucianism, Chinese folk religion, Chinese Nestorian Christianity, Roman Catholic Christianity, Judaism, Chinese Manichaeism, Islam
Qual foi um evento significativo associado à Dinastia Yuan em 1279?;Kublai's proclamation of the dynastic name 'Great Yuan
Quais foram algumas das províncias conquistadas pela Dinastia Yuan antes de seu estabelecimento?;Dali Kingdom, Goryeo, Jin dynasty (1115–1234), Song dynasty
Qual foi uma rebelião que ocorreu durante a Dinastia Yuan?;Red Turban Rebellions
