pergunta;resposta
Qual a origem do nome 'Ctenophora'?;do grego: κτείς kteis 'pente' e φέρω pherō 'portador
Onde são encontrados os Ctenophora?;nas águas oceânicas e estuarinas
Qual a principal característica distintiva dos Ctenophora?;a presença de pentes formados por grupos de cílios
Ctenophora são semelhantes a qual outro filo de animais?;Cnidaria
Qual a época do registro fóssil dos Ctenophora?;Cambriano
Qual a principal forma de locomoção dos Ctenophora?;utilização de cílios
Quem descreveu o filo Ctenophora?;Eschscholtz, 1829
Qual o nome científico de uma espécie de Ctenophora frequentemente utilizada em estudos?;Mnemiopsis leidyi
Qual a principal característica que permite a convergência evolutiva entre Ctenophora e Cnidaria?;morfologia globosa, presença de uma mesogleia gelatinosa e transparência das membranas
Qual a classificação taxonômica do filo Ctenophora, de acordo com os dados fornecidos?;Phylum
