pergunta;resposta
Qual o número de estudantes da Universidade de Chicago?;18452
Qual a classificação da Universidade de Chicago no USNWR?;15
Qual a especialidade do departamento de física da Universidade de Chicago?;desenvolvimento da primeira reação nuclear auto-sustentável.
Onde foi realizada a primeira reação nuclear auto-sustentável?;sob o campo de Stagg da universidade.
Qual é o nome da maior imprensa universitária dos EUA?;University of Chicago Press
Em que ano o Centro Presidencial de Barack Obama será concluído?;2020
Qual o tipo de entidade que a Universidade de Chicago é?;um agente
Quais templates a página da Universidade de Chicago utiliza na Wikipedia?;Template:Main_list e Template:University_of_Chicago
Qual o nome do arquivo de imagem associado à Universidade de Chicago?;University_of_Chicago_wordmark.svg
Quem se alistou na Universidade de Chicago?;William Boone, Robert Byerly, Tanya Luhrmann e muitos outros.
