pergunta;resposta
Quando foi fundada a British Satellite Broadcasting (BSB)?;1986
Com qual empresa a BSB se uniu para formar a BSkyB?;Sky Television
Em que data a BSB começou suas transmissões?;25 de março de 1990
Qual canal de TV era dono da British Satellite Broadcasting (BSB)?;Galaxy (canal de TV britânico)
Qual foi a empresa sucessora da BSB após sua fusão?;Sky UK
Onde estava sediada a British Satellite Broadcasting (BSB)?;Londres, Inglaterra
Qual foi o nome da rebranding da BSB após a fusão?;BSkyB
Qual filme foi produzido pela British Satellite Broadcasting (BSB)?;Hardware
Qual canal de TV era co-dono da BSB junto com outra empresa?;The Power Station (TV channel)
Quais canais eram donos da British Satellite Broadcasting (BSB)?;The Movie Channel, The Computer Channel
