pergunta;resposta
A que grupo religioso pertenciam os huguenotes?;Protestantes
Em que país ocorreu a perseguição aos huguenotes que levou à sua diáspora?;França
Qual evento histórico marcou a revogação dos direitos dos huguenotes na França?;Revogação do Édito de Nantes
Qual era a principal vertente teológica dos huguenotes?;Calvinismo
Além dos calvinistas, qual outro grupo protestante era predominante em algumas regiões da França?;Luteranos
Em que regiões da França os protestantes luteranos eram mais comuns?;Alsácia, Moselle e Montbéliard
Qual o número aproximado de huguenotes que deixaram a França após a revogação do Édito de Nantes?;Cerca de 300.000
Qual o nome de um grupo relacionado aos huguenotes que se estabeleceu na América do Norte?;Scotch-Irish Americans
Que tipo de imagem representativa está associada aos huguenotes?;Huguenot obelisk
Em que categoria histórica os huguenotes são classificados?;French Wars of Religion
