pergunta;resposta
Qual foi a última dinastia antes da Dinastia Yuan na história da China?;Dinastia Song
Quem fundou a Dinastia Yuan?;Cingis Kan
Em que ano começou oficialmente a Dinastia Yuan?;1271
Qual é o nome do imperador fundador da Dinastia Yuan?;Kublai Khan
Quem foi o último governante da Dinastia Yuan?;Toghon Temür
Qual foi a principal contribuição de Kublai Khan para a China durante sua reinado na Dinastia Yuan?;Estabelecer o centro do governo em Dadu (atual Pequim)
Quais foram os principais grupos étnicos que viviam na China durante a Dinastia Yuan?;Han, Mongóis e outros
Qual foi o nome do território governado pela Dinastia Yuan?;Império Mongol
Quem assumiu o poder em 1368, marcando o fim da Dinastia Yuan?;Zhu Yuanzhang (fundador da Dinastia Ming)
Qual foi um dos principais sistemas de governo implementado durante a Dinastia Yuan na China?;Sistema de castas
