pergunta;resposta
Qual é a definição de desobediência civil?;É uma forma de protesto político feito pacificamente contra ordens consideradas injustas ou contra um governo visto como opressor.
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Quais figuras históricas aplicaram com sucesso a desobediência civil?;Mahatma Gandhi e Martin Luther King Jr.
Qual é o objetivo principal da desobediência civil?;Protestar contra leis ou governos considerados injustos.
Em que ano ocorreu a revolução laranja na Ucrânia?;2004
Qual evento de 2021 envolveu desobediência civil no contexto de protestos contra a violência policial?;A revolta do End SARS na Nigéria
O que a desobediência civil permite às pessoas segundo o contexto?;O direito de desobedecer a um governo que não satisfaz as exigências da população.
Qual movimento dos direitos civis nos EUA utilizou a desobediência civil?;O movimento liderado por Martin Luther King Jr.
Qual evento em 2017 envolveu a desobediência civil na Albânia?;A protesto da oposição em 2017
Quem é associado à ideia notável de desobediência civil segundo os fatos?;Henry David Thoreau
