pergunta;resposta
Quem foi o primeiro a formular o conceito de desobediência civil?;Henry David Thoreau
Qual movimento na Índia aplicou com sucesso a desobediência civil para alcançar a independência?;O processo de independência da Índia liderado por Mahatma Gandhi
Qual líder utilizou a desobediência civil na luta pelos direitos civis nos Estados Unidos?;Martin Luther King
Quando um governo não satisfaz as exigências de sua população, esta tem o direito de fazer o quê?;Desobedecê-lo
Qual evento na Rússia em 1998 utilizou a desobediência civil como método?;A greve dos mineiros russos em 1998
Quais protestos no período de 2015–2016 em Montenegro aplicaram métodos de desobediência civil?;A crise montenegrina de 2015–2016
Qual movimento que começou em 2017 na Albânia usou a desobediência civil como forma de protesto?;O protesto da oposição albanesa de 2017
Quais greves e protestos no Irã entre 2018–2019 empregaram desobediência civil?;As greves gerais e protestos iranianos de 2018–2019
Durante que período ocorreram manifestações anti-corrupção em Montenegro baseadas na desobediência civil?;Entre 2019
Qual protesto memorial do movimento End SARS utilizou a desobediência civil como método?;O protesto memorial End SARS de 2021
