pergunta;resposta
Qual é o nome comum frequentemente usado para descrever o filo Ctenophora?;Comb jellies
Qual característica distintiva define os Ctenophora?;A presença de pentes formados por grupos de cílios que utilizam para nadar.
Em que período fóssil os Ctenophora estão registrados?;Cambriano
Qual é uma das subdivisões taxonômicas em que os Ctenophora são classificados?;Tentaculata
Quem descreveu o filo Ctenophora?;Eschscholtz, 1829
Qual é a principal característica que distingue os Ctenophora dos Cnidários?;A utilização de cílios para a locomoção.
Qual tipo de organismo os Ctenophora representam em termos de sua classificação?;EukaryoticCell
Qual é um exemplo de espécie de Ctenophora?;Mnemiopsis leidyi
Qual característica anatômica em comum os Ctenophora compartilham com medusas?;Presença de uma mesogleia gelatinosa
Qual é o hiperônimo (grupo superior) ao qual os Ctenophora pertencem?;Phylum
