pergunta;resposta
O que é o objetivo principal da União Europeia?;promover a paz, seus valores e o bem-estar de seus povos.
Quais são os dois órgãos que compõem o legislador da União Europeia?;Parlamento Europeu e pelo Conselho da União Europeia.
Quais são as principais fontes de direito primário na União Europeia?;Tratados que instituem a União Europeia.
Que efeito o direito da União Europeia tem sobre as leis dos estados membros?;efeito direto ou indireto.
Quais são as três fontes do direito da União Europeia?;direito primário, direito secundário e direito complementar.
Quais são os principais órgãos legislativos da União Europeia?;Parlamento Europeu e pelo Conselho da União Europeia.
O que é o direito da União Europeia?;um corpo de tratados e legislação.
Quais são as principais fontes de direito primário?;Tratados que instituem a União Europeia.
Que é o papel do Tribunal de Justiça da União Europeia?;representa uma nova ordem jurídica de direito internacional.
Quais são as fontes secundárias do direito primário na União Europeia?;regulamentos e diretrizes.
