pergunta;resposta
Qual o símbolo químico do oxigênio?;O2
O oxigênio é um elemento essencial para qual processo biológico?;Respiração celular
Em que estado físico o oxigênio se encontra em condições normais de temperatura e pressão?;Gasoso
Qual a principal função do oxigênio no corpo humano?;Transporte de oxigênio para as células
O oxigênio é um gás diatômico, o que significa que sua molécula é formada por...;Dois átomos de oxigênio
Em que processo industrial o oxigênio é utilizado para promover a combustão?;Metalurgia
Qual a importância do oxigênio para a vida aquática?;Respiração dos organismos aquáticos
Qual a cor do oxigênio puro?;Incolor
O oxigênio é um gás nobres?;Não
Qual a porcentagem aproximada de oxigênio na atmosfera da Terra?;21%
