pergunta;resposta
Qual a porção da oxigênio do mundo que a Amazônia produce?;A Amazônia produz cerca de 20% do oxigênio do mundo.
Quais usos tradicionais das plantas da Amazônia são feitos pelas comunidades locais?;As plantas da Amazônia são usadas como fonte de alimentos, medicamentos e recursos.
Como a deforestation afeta os níveis de CO2 globalmente?;A deforestation aumenta os níveis de CO2 ao liberar gás carbônico armazenado nas árvores e solo.
Qual país possui a maior área da Floresta Amazônica?;O Brasil detém a maior parte da Floresta Amazônica.
Qual é o papel dos rios na ecologia da Amazônia?;Os rios transportam nutrientes, criando habitats para espécies aquáticas e influenciando a fertilidade do solo.
Por que o jaguar é importante na cultura amazônica?;O jaguar é considerado um símbolo de poder e proteção na mitologia indígena da Amazônia.
Qual porcentagem das espécies de aves do mundo vive na Amazônia?;Aproximadamente 10% das espécies de aves do mundo são encontradas na Amazônia.
Como a logística ilegal afeta a fauna local?;A logística ilegal provoca desmatamento, fragmentação de habitats e perda de biodiversidade.
Quais povos indígenas ainda habitam a Amazônia hoje?;Povos como os Yanomami, Kayapó e Asháninka são exemplos de comunidades que ainda vivem na floresta.
Quais recursos naturais são extraídos da Amazônia?;Recursos como madeira, minerais, frutas tropicais e plantas medicinais são extraídos da região.
