pergunta;resposta
Qual é o processo pelo qual as rochas sedimentares se formam a partir de partículas suspensas no ar ou em águas?;depositação
O que acontece com as rochas quando estão expostas a altas temperaturas e pressões durante longos períodos de tempo?;transformam-se em rochas metamórficas
Quais são os fósseis utilizados para determinar a idade relativa de camadas rochosas?;fósseis index
O que é a 'teoria da deriva continental' e como está relacionada às placas tectônicas?;explica o movimento das placas terrestres e a formação de montanhas e oceanos
Qual camada da Terra é responsável pela convecção que movimenta as placas tectônicas?;manto
O que é a 'diferença de densidade' entre as placas tectônicas e como isso afeta seus movimentos?;placas mais densas subduzem-se sob placas menos densas
Quais são os dois principais tipos de rochas ígneas, com base na forma como se formam?;intrusivas e extrusivas
O que ocorre com a crosta terrestre quando as placas tectônicas se movem e colidem?;formam montanhas e causam terremotos
Qual é o papel dos raios cósmicos na geologia e como eles influenciam a composição das rochas?;contribuem para a formação de minerais e alterações na estrutura rochosa
O que é o 'ciclo das rochas' e como ele se relaciona com os processos geológicos?;descreve a transformação contínua das rochas entre os três tipos (ígneas, sedimentares e metamórficas)
