pergunta;resposta
De acordo com o texto, quem formulou o conceito de desobediência civil?;Henry David Thoreau
Qual é a característica principal da desobediência civil?;É uma forma de protesto político pacífica.
Qual o direito que a população tem caso o governo não atenda às suas exigências?;O direito de desobedecê-lo.
Além de Henry David Thoreau, quem aplicou o conceito de desobediência civil com sucesso?;Mahatma Gandhi e Martin Luther King
Qual o objetivo da desobediência civil em relação a um governo?;Opor-se a um governo visto como opressor.
De acordo com os dados, qual evento utilizou a desobediência civil como método?;2017 Serbian protests
Qual a relação entre Henry David Thoreau e o conceito de desobediência civil, conforme os dados?;Ele é o formulador original do conceito.
Qual dos seguintes eventos utilizou a desobediência civil como método de protesto?;2019 Montenegrin anti-corruption protests
Segundo o texto, qual a principal característica da desobediência civil?;Oposição a ordens injustas ou a um governo opressor.
Qual a relação entre Mahatma Gandhi e a desobediência civil?;Ele aplicou o conceito com sucesso no processo de independência da Índia e do Paquistão.
