pergunta;resposta
O que é desobediência civil?;É uma forma de protesto não violento onde indivíduos desafiam leis consideradas injustas.
Quem é um exemplo famoso de desobediência civil?;Mahatma Gandhi.
Quais são os princípios da desobediência civil?;Não violência, respeito pelas leis, e aceitação de consequências.
Qual movimento histórico usou desobediência civil?;Movimento pelos Direitos Civis nos EUA.
Como a desobediência civil difere de outras formas de protesto?;É não violenta e baseada em desafiar leis específicas.
Quais são as consequências possíveis da desobediência civil?;Multas, prisão ou outras penalidades legais.
Qual é o papel da não violência na desobediência civil?;Garantir que o protesto seja pacífico e moralmente justo.
Como a desobediência civil tem sido usada em diferentes países?;Para combater discriminação, corrupção ou injustiças.
Quais são os argumentos éticos a favor da desobediência civil?;Promover justiça e corrigir leis injustas.
Como a lei responde à desobediência civil?;Normalmente, através de punições legais, mas também pode levar a mudanças.
