pergunta;resposta
Qual é o título do artigo sobre número primo?;Prime number
Quem é conhecido por contribuições em números primos?;Landon Curt Noll
Quantos divisores distintos possui um número primo natural?;2
O que é chamado de fatorização em primos?;processo de escrever qualquer número natural diferente de 1 como produto de números primos.
Quantos números primos existem menores do que 1000?;168
Qual é o nome da imagem representativa do número primo 7?;Prime number Cuisenaire rods 7.png
Quantos algarismos tem o maior primo conhecido da forma p# – 1?;6845
Qual é a imagem representativa associada à categoria de números primos?;Primes-vs-composites.svg
Quantas instâncias de 1 podem ser incluídas arbitrariamente em qualquer fatoração para preservar a singularidade do teorema fundamental?;não pode ser incluído para preservar a unicidade da fatorização.
Qual é o título principal associado ao tema de números primos?;Prime number
