pergunta;resposta
Quando ocorreu a Peste Negra?;1346
Onde foi origem da Peste Negra?;Eurasia e North Africa
Qual foi o impacto da Peste Negra na população global?;Matou aproximadamente 75 a 200 milhões de pessoas.
Onde foram encontradas primeiras relatos da Peste Negra?;Na Ásia Central e na Ásia Oriental.
Qual foi o principal site de information sobre a Peste Negra?;Geofraphy.cba.nist.gov
Em qual ano a Peste Negra afetou os EUros após sua origem?;Entre os anos 1347 e 1351.
Qual foi o principal reasons para a morte durante a Peste Negra?;A bactéria Yersinia pestis, que resultou em various formas de peste.
Onde foi localizada a maior distribuição da doença bubônica?;NA Europa, na Russia e na Turquia.
Qual foi o efeito da Peste Negra na população da Europa?;Demorou 200 anos para recuperar o nível anterior.
Em qual ano a Peste Negra teve um episódio posterior?;No século XX.
