pergunta;resposta
Qual foi o ano de início da dinastia Yuan?;1271
Qual foi o ano de fim da dinastia Yuan?;1368
Qual a capital da dinastia Yuan?;Dadu
Quem foi o líder da dinastia Yuan?;Toghon Temür
Qual foi a religião predominante na dinastia Yuan?;Buddhismo
Qual foi o nome chinês da dinastia Yuan?;Yuáncháo
Quem fundou a dinastia Yuan?;Kublai Khan
Qual foi o nome oficial da dinastia Yuan em mongol?;Great Yuan
Qual foi um evento importante associado à dinastia Yuan?;Mongol conquest of the Song dynasty
Qual foi a importância dos lagos Houhai e Qianhai na dinastia Yuan?;They were built in Dadu by the Yuan.
