pergunta;resposta
Qual é a definição primária de um império, conforme o texto?;Um território geográfico extenso, contendo um conjunto de nações e povos diversos, governados por um soberano ou oligarquia.
Segundo o texto, como é geralmente descrito o relacionamento entre o centro e as periferias em um império?;O centro do império exerce controle político sobre as periferias.
Qual a relação entre 'imperium' e o termo 'Império Romano'?;A palavra 'imperium' é usada no sentido de 'território' no contexto do Império Romano.
Qual é a área de atuação de Wolfgang Mommsen, de acordo com o texto?;Imperialism
Quais partidos políticos compartilham a ideologia de Imperialism, conforme o texto?;Conservative Party of Canada (1867–1942), Canadian Party, e Progressive Party (Cape Colony).
Quais são os tipos de motivação que podem estar associadas ao Imperialism, de acordo com o texto?;Herero and Namaqua genocide e Japanese war crimes.
Quais autores ou obras são mencionadas em relação ao assunto Imperialism?;Michael Parenti, Culture and Imperialism, Faultline 49, Settlers: The Mythology of the White Proletariat.
Qual a importância da imagem representativa 'Roman Empire Map.png' no contexto do texto?;Representa o Império Romano.
Além de 'Category:Political systems', quais outras categorias estão associadas ao Imperialism?;Category:Imperialism, Category:Political theories, Category:Marxian economics, Category:Invasions, Category:Authoritarianism.
Quais modelos de página wiki são utilizados no contexto do Imperialism?;Template:Cite encyclopedia, Template:Legend, Template:Main article, Template:Cite journal, Template:Expand section, Template:Refbegin, Template:Which, Template:Reflist, Template:Short description, Template:Refend.
