pergunta;resposta
Qual o significado original da palavra 'farmácia' em grego?;"Que significa em mesmo tempo ""remédio"" e ""veneno"
Qual indústria pertence ao grupo DPSP?;Pharmacy
Qual editora pertence ao grupo Current Trends in Biotechnology and Pharmacy?;Pharmacy
Quem atuou na disciplina Pharmacy, Johann Gottlieb Kugelann?;Johann Gottlieb Kugelann
Qual produto pertence à indústria Sentry Foods?;Pharmacy
Qual a ocupação de Isa Marte Hussaini?;Pharmacy
Qual indústria pertence à Galenica?;Pharmacy
Qual a imagem representativa da profissão Pharmacy?;Red Hanging Show Globe2.jpg
Qual a disciplina de Charles T. Mohr?;Pharmacy
Qual indústria pertence ao grupo Super-Pharm?;Pharmacy
