pergunta;resposta
Quando começou a Guerra Franco-Indígena?;Começou no século XIX, mais especificamente na década de 1850.
Qual foi um dos motivos principais da guerra?;A disputa por terras e os conflitos relacionados à exploração do ouro.
Quais grupos estavam envolvidos na Guerra Franco-Indígena?;Paulistas e indígenas de Mato Grosso.
Em que região do Brasil ocorreu a maioria dos confrontos da guerra?;Na região de Mato Grosso.
Nomeie um dos povos indígenas atacados durante a guerra.;Os Bororós.
Quem liderou os Paulistas na batalha de Curucutu?;O capitão Antônio bandeira.
O que aconteceu durante a batalha de Curucutu?;A aldeia indígena foi atacada e cerca de 200 pessoas foram mortas.
Quantos indígenas sobreviveram à destruição de sua aldeia?;Somente 17 indígenas conseguiram fugir.
Qual foi uma consequência da Guerra Franco-Indígena para os povos indígenas?;Houve um declínio significativo na população indígena.
Por que os Paulistas exploravam a região de Mato Grosso?;Para explorar o ouro e outras riquezas da região.
