pergunta;resposta
Quando o IPCC foi criado?;Em 1988
Quais organizações criaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Qual o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento sobre mudanças climáticas, apontando causas, efeitos e riscos
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quantos relatórios principais o IPCC produziu até 2014?;Cinco
Em qual cidade está sediada a sede do IPCC?;Geneva, Switzerland
Qual é o nome completo do IPCC em português do Brasil?;Painel Intergovernamental sobre Mudanças Climáticas
Qual documento foi autorado pelo IPCC?;Renewable Energy Sources and Climate Change Mitigation
Quem é o líder atual do IPCC?;Hoesung Lee
Qual a função do IPCC na formulação de políticas climáticas?;Base principal para políticas climáticas mundiais e nacionais
