pergunta;resposta
Qual foi a origem do nome da Harvard University?;O nome 'Harvard' vem de John Harvard, um estudante que morreu em 1638.
Quando a Harvard University tornou-se coeducacional?;A graduação tornou-se coeducacional em 1977.
Qual foi o líder da Harvard University durante a Grande Depressão e a Segunda Guerra Mundial?;James Bryant Conant foi o presidente durante esses períodos.
Em que ano a Harvard encontrou a Associação de Universidades Americanas?;Em 1900.
Quem transformou a Harvard University em uma moderna universidade de pesquisa?;Charles W. Eliot.
Qual é a denominação do maior sistema de bibliotecas acadêmicas e privadas da Harvard?;A biblioteca principal tem o maior sistema de bibliotecas individuais.
Quantos volumes estão contidos na biblioteca principal da Harvard?;A biblioteca contém aproximadamente 18 milhões de volumes.
Quantos presidentes dos Estados Unidos são ex-alunos da Harvard University?;Oito presidentes dos EUA foram alunos da universidade.
Quantos ganhadores do Nobel estão associados à Harvard?;A universidade tem relação com 150 ganhadores do Nobel.
Qual foi o primeiro curso de graduação em Medicina oferecido pela Harvard University?;O curso começou em 1815.
