pergunta;resposta
Quem é considerado a maior autoridade mundial sobre o aquecimento global?;O IPCC
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas que afetam o mundo, especificamente, o aquecimento global.
Em qual ano surgiu o primeiro relatório do IPCC?;1990
Quem foi a primeira pessoa conhecida pelo IPCC?;Bert Bolin
Qual é o título ocupado por Rajendra K. Pachauri no IPCC?;Presidente do IPCC
Como o IPCC é referido em inglês?;Intergovernmental Panel on Climate Change (IPCC)
Qual é a relação entre IPCC e ONU?;O IPCC representa a maior autoridade mundial a respeito do aquecimento global, e tem sido a principal base para o estabelecimento de políticas climáticas mundiais e nacionais.
Quem é considerado um dos cientistas mais reputados ligados ao IPCC?;Filippo Giorgi
O que o IPCC faz com o conhecimento produzido por cientistas independentes?;Reúne e resume esse conhecimento para apresentar aos governos.
Como a qualidade do trabalho do IPCC é avaliada?;Avaliado com o Prêmio Nobel da Paz em 2007
