pergunta;resposta
Quais países foram inicialmente alvo do embargo petrolífero imposto pela OPAEP em 1973?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos.
Qual foi o motivo que levou à crise petrolífera de 1973?;O embargo imposto pelas nações árabes contra os países que apoiavam Israel na Guerra do Yom Kippur.
Em qual ano começou a crise petrolíferica de 1973?;1973.
Qual foi o aumento no preço do petróleo durante a crise de 1973?;O preço subiu de US$ 3 para US$ 12 por barril.
Quando terminou o embargo petrolífero imposto pela OPAEP?;Em março de 1974.
Qual foi o nome dado à crise petrolífera que ocorreu em 1973?;Primeiro choque do petróleo.
Quais outros países foram incluídos no embargo além dos inicialmente alvo?;Portugal, Rodésia e África do Sul.
Qual foi o impacto econômico principal da crise petrolífera de 1973?;Crise ou choque petrolífero com efeitos na economia global.
Quais foram os preços iniciais e finais do petróleo durante a crise de 1973?;Inicialmente US$ 3 por barril e chegou a US$ 12 no mundo inteiro.
Qual foi o órgão responsável por declarar o embargo petrolífero em 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP).
