pergunta;resposta
Qual é a estimativa da população mundial antes da Peste Negra?;475 milhões
O que foi a causa da Peste Negra?;bactéria Yersinia pestis
Qual é o período aproximado em que a Peste Negra atingiu seu pico na Europa?;entre os anos de 1347 e 1351
Quanto tempo levou para a população da Europa se recuperar do nível pré-Peste Negra?;cerca de 200 anos
Qual foi o efeito mais significativo da Peste Negra na história europeia?;criou uma série de convulsões religiosas, sociais e económicas
De onde é provável que a Peste Negra tenha se originado?;Ásia Central ou Ásia Oriental
Qual foi o tipo mais comum de peste durante a Peste Negra?;bubónica
Como a Peste Negra viajava da Crimeia para outras partes da Europa?;por pulgas que viviam nos ratos em navios mercantes genoveses
Qual é o nome do historiador que forneceu informações sobre a Peste Negra?;Geoffrey the Baker
Quais são algumas das áreas de interesse do pesquisador Sharon N. DeWitte relacionadas à Peste Negra?;Black Death
