pergunta;resposta
Qual o comprimento do rio Reno?;1 233 km
Em qual mar o rio Reno deságua?;mar do Norte
Como é chamado o rio Reno em francês?;Rhin
Qual a confluência de origem do rio Reno?;Switzerland
Qual é um dos rios que deságua no Reno?;Nahe (Rhine)
Como o rio Reno é classificado em termos de tipo geográfico?;BodyOfWater
Em que categoria o rio Reno está listado como sendo parte da fronteira entre países?;Category:Germany–Switzerland border
Qual ponte sobre o rio Reno é mencionada no contexto?;Emmerich Rhine Bridge
De que país faz parte a subdivisão Alsace, onde passa o rio Reno?;France
Qual evento esportivo aconteceu às margens do Rio Reno em 1907?;European Rowing Championships
