pergunta;resposta
Quando foi estabelecido o Painel Intergovernamental sobre Mudanças Climáticas (IPCC)?;1988
Qual é a principal finalidade do IPCC?;Assessar os impactos da mudança climática e propor soluções
Quantos países são membros do IPCC?;195
Qual órgão das Nações Unidas apoia o trabalho do IPCC?;Programa das Nações Unidas para o Meio Ambiente (UNEP) e Organização Meteorológica Mundial (WMO)
Qual é a principal área de atuação do Grupo de Trabalho I (WG I)?;Ciência, causas e efeitos da mudança climática
Quais são as principais áreas assesadas pelo IPCC?;Causas, impactos e mitigação da mudança climática
Com que frequência o IPCC publica relatórios?;A cada 5-7 anos
Qual é um dos princípios fundamentais do trabalho do IPCC?;Consenso entre os países membros
Qual Grupo de Trabalho se concentra em estratégias de resposta à mudança climática?;Grupo de Trabalho III (WG III)
O IPCC é apoiado por quais organizações internacionais?;UNEP e WMO
