pergunta;resposta
Qual evento desencadeou a Crise Petrolífera de 1973?;A Guerra de Yom Kippur.
Quais países impuseram um embargo de petróleo?;Países árabes que faziam parte da OPEC, incluindo Arábia Saudita, Iraque, Iemen e Egito.
Qual foi a duração do embargo de petróleo?;18 dias.
O que foi o principal fator que causou o aumento dos preços do petróleo?;A redução da oferta de petróleo devido ao embargo.
Qual foi o impacto econômico na América do Norte durante a crise?;Aumento de preços dos combustíveis, escassez de energia e recessão econômica.
Qual foi o papel da OPEC na crise?;A OPEC coordenou a redução da produção de petróleo e o embargo para pressionar países ocidentais.
A Crise Petrolífera de 1973 foi diretamente ligada a qual conflito?;A Guerra de Yom Kippur.
Quais foram as consequências a longo prazo da crise?;Aumento do investimento em energia alternativa e reformas econômicas em países como os EUA.
O que aconteceu com o preço do petróleo durante a crise?;O preço do petróleo subiu mais de 200% no curto prazo.
Qual foi o efeito da crise na indústria automobilística?;A indústria automobilística enfrentou grandes custos com a escassez de combustíveis e a necessidade de eficiência energética.
