pergunta;resposta
"Quem é um dos geólogos mencionados na lista que também tem relacionamento ""academicDiscipline"" com Geologia?";Robert Bell (Irish geologist)
Qual livro tem a literatura de gênero definida como Geologia no dataset?;Vertebrate Palaeontology
"Página da Wikipedia que possui o tópico principal ""Geologia"":";http://en.wikipedia.org/wiki/Geology
"Qual campo geológico tem como descrição a página wiki ""Template:Distinguish""?";Geologia
"Quem é um dos autores mencionados que estudou Geologia e também está relacionado ao termo ""wikiPageUsesTemplate Template:Multiple_image""?";Geologia (página da DBpedia)
"Qual das pessoas listadas tem a relação ""almaMater"" associada à Geologia?";Sandra Postel
"Quem é um dos geólogos mencionados que também está relacionado ao termo ""wikiPageUsesTemplate Template:Etymology""?";Geologia (página da DBpedia)
Qual página wiki tem como tópico principal a Geologia?;http://dbpedia.org/resource/Geology
"Quem é um dos autores mencionados que possui o campo ""academicDiscipline"" relacionado à Geologia?";Ólafur Arnalds (cientista)
"Qual geólogo tem relação de ""academicDiscipline"" com a Geologia e também foi distinguido como ""knownFor""?";Richard Daintree
