pergunta;resposta
O que é a camada mais externa da Terra?;Crosta
Qual parte da Terra está diretamente abaixo do manto?;Núcleo
Qual tipo de rocha é formada pelo resfriamento e solidificação de magma ou lava?;Igneia
O que são as placas tectônicas?;Grandes pedaços da crosta terrestre e parte superior do manto
Qual é a causa das erupções vulcânicas?;Subida de magma para a superfície da Terra através de falhas ou fissuras na crosta
O que são minerais?;Elementos químicos naturais cristalizados com propriedades físicas e químicas específicas
Qual é a principal característica de rochas sedimentares?;Formadas pela deposição e compactação de sedimentos
O que são fósseis?;Revestos ou impressões deixados por organismos viventes preservados na crosta terrestre, com importância para a geologia ao fornecerem evidências sobre o ambiente e vida do passado
Como são conhecidos os processos que moldam as rochas?;Metamorfose
Qual é a principal diferença entre manto e núcleo da Terra?;O manto está composto principalmente de silicatos sólidos, enquanto o núcleo contém maior quantidade de ferro e níquel, com partes sólida e líquida
