pergunta;resposta
Quem descobriu o oxigênio?;Carl Wilhelm Scheele e Joseph Priestley.
Qual é a massa atômica do oxigênio?;16 u.
O que constitui aproximadamente metade da crosta terrestre?;oxigénio
Qual é o nome do gás formado por dois átomos de oxigênio sob condições normais?;O dioxigênio.
Quanto da atmosfera terrestre é composto pelo gás diatômico de oxigênio?;20,8%
Qual cientista introduziu o termo 'oxigênio'?;Antoine Lavoisier.
O oxigênio é classificado em qual grupo da tabela periódica?;calcogênios
Qual tipo de composto se forma comumente com o oxigênio na crosta terrestre?;óxidos.
Quanto da atmosfera terrestre é formado pelo gás diatômico de oxigênio?;20,8%
O que combina dois átomos de oxigênio sob condições normais?;o dioxigênio.
