pergunta;resposta
O que é uma ctenophora?;filo de animais que vivem em águas marinhas com adições do 'comb' e 'portador'.
Qual é o fundamento bioluminesente da ctenophora?;pentes' - grupos de cílios.
Quem é a característica mais distinta da ctenophora?;pentes' - grupos de cílios.
qual o tamanho da ctenophora em pés e metade;1,5 m (4 pés 11 pol)
qual é o tamanho principal da ctenophora?;1,5 m (4 pés 11 pol)
qual é a maior diferença entre as ctenophora como gêmenos?;pentes
qual é o que são comumente conhecidos como ctenophora?;geleias de pente em grego
qual é a organização biológica da ctenophora para digestão e respiração?;fluxo de água através da Cavidade do corpo.
qual é o tamanho principal da ctenophora em cm?;40 a 75 cm
qual é a diferença major dos tamanhos da ctenophora?;pentes
qual é o lugar onde vive a ctenophora?;águas marinhas.
