pergunta;resposta
Em que século os normandos ganharam sua identidade separada pela primeira vez?;Éculo IX
Qual foi um dos bispos mais relevantes durante a era Norman?;Maid Marian
Em qual lugar famous os normandos estabeleceram uma据地?;St Ouen's Castle (Castell Dieu)
Qual foi a origem da palavra 'Norman' no português?;Viking
Em qual lugar ocorreu um dos primeiros sieges significativos dos normandos?;Mahn, na batalha de Mahdia e de Montepeloso
Qual foi o nome de um chês-chines que escreveu relatos sobre a histórica de Norman France?;Dudo of Saint-Quentin
Em qual lugar a batalha de Hastings foi lutada pela Norman e os Vikings?;Hastings, Sur de Sussex, Reino Unido
Qual foi o nome do duque que leva o título de 'Ricardo I' during a batalha de Montepeloso?;Ricardo I
Em qual lugar a batalha de Ceramui foi realizada?;Ceramui, Baía da Ria, Portugal
Qual foi a religião fundamental dos normandos?;Católica
