pergunta;resposta
O IPCC foi criado em qual ano?;1988
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas em português?;IPCC
Quais são as duas organizações que criaram o IPCC no âmbito da ONU?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
Onde estão baseadas as operações do IPCC?;Geneva, Switzerland
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quem foi Bert Bolin e qual é a sua relação com o IPCC?;Bert Bolin é conhecido por seu envolvimento com o Intergovernmental Panel on Climate Change (IPCC)
Qual foi o ano do último relatório principal produzido pelo IPCC?;2014
Qual é a ocupação de Rajendra K. Pachauri relacionada ao IPCC?;Ele está associado como uma ocupação do Intergovernmental Panel on Climate Change
Quem foi Martti Ahtisaari e qual sua relação com o IPCC?;Martti Ahtisaari veio antes do Painel Intergovernamental sobre Mudanças Climáticas (IPCC)
O que faz o IPCC?;Sintetizar e divulgar conhecimento avançado sobre mudanças climáticas, incluindo causas, efeitos e riscos, sugerindo maneiras de combater os problemas
