pergunta;resposta
Qual foi o nome da cidades anteriores aVarsóvia?;Lisbona e Coimbra
De qual país Varsóvia pertence?;Portugal
Onde está localizada Varsóvia em relação à Rua Almirante Reis?;A frente do mar
Qual foi a data de fundação deVarsóvia?;13 de outubro de 1980
Qual é o maior bairro deVarsóvia?;Prado da Justiça e Marquês de Sapucaí
Quais são os principais campos Turísticos deVarsóvia?;Miragaia e Arrábida
Qual é o nome do estrela visible que Varsóvia tem a seu lado esquerdo?;Estrela dos Bandolim
Onde está localizada a Catedral deVarsóvia?;Em Rua da Justiça, 254
Qual é o nome da praia que Varsóvia celebra como a 'Cidade Marítima'?;Miragaia
Quais são os dois maiores distritos deVarsóvia?;Prado da Justiça e Arrábida
