pergunta;resposta
Quando ocorreu a Peste Negra?;Meio século XIV
Quantas pessoas morreram durante a Peste Negra na Europa?;Aproximadamente metade da população européia
Qual foi a causa microbiológica da Peste Negra?;Bactéria Yersinia pestis
Como era transmitida a Peste Negra?;Por pulgas e ratos (para peste bubônica) e por tosse (para peste pneumônica)
Quais eram os principais sintomas da Peste Negra?;Nódulos inchados nas glândulas linfáticas (bubões), febre e dores
Qual medida foi adotada para conter a propagação da doença?;Quarentena e isolamento de áreas infectadas
Nomeie uma obra literária influenciada pela Peste Negra.;Decameron, de Boccaccio
Qual região da Europa foi particularmente afetada?;Itália
Como a redução da população afetou a sociedade?;Causou carência de mão-de-obra e mudanças sociais
Qual foi a forma principal da doença na Europa?;Peste bubônica
