pergunta;resposta
Qual organização criou o IPCC?;as Nações Unidas
Em qual ano foi fundado o IPCC?;1988
Quais organizações da ONU estabeleceram o IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA)
O que o IPCCsintetiza?;concentrações de gases de efeito estufa na atmosfera
Qual foi a primeira publicação do IPCC?;Relatório de 1990
Qual foi o prêmio Nobel da Paz recebido pelo IPCC?;2007
Quem foi o primeiro presidente do IPCC?;Bert Bolin
Quem é o atual presidente do IPCC?;Hoesung Lee
Quais cientistas notórios participam do IPCC?;Rajendra K. Pachauri, Kevin E. Trenberth e outros destacados cientistas
Qual organização mãe tem o IPCC?;United Nations Environment Program
