pergunta;resposta
Qual é o objetivo principal do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas que afetam o mundo, especificamente o aquecimento global, apontando suas causas, efeitos e riscos para a humanidade e o meio ambiente.
Quem são os membros do IPCC?;O IPCC é composto por milhares de cientistas independentes de todo o mundo, cada um com expertise em áreas específicas da ciência climática.
Qual é a origem linguística do acrônimo IPCC?;Português do Brasil
O IPCC pertence à organização-mãe de qual outra organização da ONU?;Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA)
Quem foi o primeiro presidente do IPCC?;Bert Bolin
O IPCC produziu qual documentário sobre mudanças climáticas em 2017?;Climate Change 2017: The Physical Science Basis
Em que ano o IPCC lançou seu primeiro relatório?;1990
Qual é a função principal do IPCC?;Produzir e divulgar relatórios com base no conhecimento científico sobre mudanças climáticas.
Quem foi o líder do IPCC até março de 2015?;Rajendra K. Pachauri
Qual é a função da John Houghton High Wycombe em 20050226.jpg na história do IPCC?;Possui imagem representativa IPCC
