pergunta;resposta
Qual é o nome do maior rio da Flórida?;O rio mais longo na Flórida é a Tallahasse, embora não seja tão conhecido como outros rios.
Quem foi o primeiro governador de Jacksonville?;O primeiro governador de Jacksonville foi Robert G. Mabryuffield
Qual é a principal estação turística em Jacksonville?;A temporada alta de turismo em Jacksonville ocorre geralmente durante o mês de julho.
Em qual ano foi inaugurada a cidade de Jacksonville?;Jacksonville foi fundada originalmente como uma pequena fazenda militar em 1822.
Qual é o nome da principal estação ferroviária de Jacksonville?;O nome da principal estação ferroviária de Jacksonville é Jacksonville Main Station
Quem foi o primeiro prefeito de Jacksonville?;O primeiro prefeito de Jacksonville, Flórida, foi Joseph W. McWhorter.
Qual é a principal fonte de renda da cidade de Jacksonville?;A renda mais importante da cidade de Jacksonville vem da indústria do turismo e dos negócios relacionados com ele.
Em qual ano foi criada a Universidade da Flórida em Jacksonville?;A universidade foi fundada originalmente em 1905, embora tenha sido transferida para o campus atual em 1962.
Qual é o nome do maior parque público de Jacksonville?;O maior parque público de Jacksonville é o Jacksonville Beaches State Park.
Quem é o principal detentor de patrimônio histórico em Jacksonville?;A história mais significativa de Jacksonville está relacionada com a família du Pont, que construiu uma grande parte do centro da cidade.
