pergunta;resposta
De qual etnia descendiam a maioria dos normandos?;Vikingues da Escandinávia.
Qual evento histórico marca a conquista normanda da Inglaterra?;Conquista Normanda da Inglaterra.
Quais religiões os normandos seguiram ao longo da história?;Norse paganism e Christianity.
Quem era a família de origem normanda mencionada nos fatos?;Hauteville family.
Qual batalha envolveu normandos na Sicília entre 1159–1160?;Siege of Mahdia.
Quais idiomas eram falados pelos normandos, segundo os registros?;Old Norse, Latin e Old Norman.
Qual é o significado da palavra 'Normans' em nórdico antigo?;Northmen ou Norsemen.
Quem foi um líder normando famoso mencionado nos fatos?;Richard of Salerno.
Qual característica arquitetônica está associada aos normandos?;Estilo arquitetônico Normans.
Em que região da Europa os normandos estabeleceram estados além da Inglaterra?;Sul da península Itálica e Sicília.
