pergunta;resposta
Quem é Harvard?;Uma instituição que é um objeto de conhecimento de uma classe de instituições.
Quais são algumas das pessoas associadas a Harvard?;William Alexander Robb Kerr, William Rodgers (economist), William Mansfeld Clark, William McClelland (bishop), William Morgan (architect).
Que tipos de entidades estão relacionadas a Harvard?;Universidades e colégios em Cambridge, Massachusetts.
Quais são algumas das imagens associadas a Harvard?;Danielle Allen 2017, Henry Louis Gates 2014 (cropped), John Harvard statue at Harvard University, Seamus Heaney Photograph Edit.
Qual é a natureza das relações de Harvard com outras entidades?;Alunos, funcionários, instituições.
Quais são alguns dos nomes de pessoas associados a Harvard?;William Alexander Robb Kerr, William Rodgers (economist), William Mansfeld Clark, William McClelland (bishop), William Morgan (architect),  Danielle Allen, Henry Louis Gates, John Harvard, Seamus Heaney.
Qual é a principal característica de Harvard?;Uma instituição que é um objeto de conhecimento de uma classe de instituições.
Quais são os tipos de representações visuais associadas a Harvard?;Imagens.
Quais são os nomes de alguns dos acadêmicos associados a Harvard?;William Rodgers (economist), William McClelland (bishop), William Morgan (architect).
Que tipo de instituição é Harvard?;Uma instituição que é um objeto de conhecimento de uma classe de instituições.
