pergunta;resposta
Em qual cidade está localizada a Universidade de Chicago?;Chicago
Qual é o nome da escola de negócios pertencente à Universidade de Chicago?;Kellogg School of Management
Quem foi um dos fundadores da Universidade de Chicago?;John D. Rockefeller
Qual ramo acadêmico a Universidade de Chicago é conhecida por sua influência histórica?;Economia
Quem desenvolveu a teoria da relatividade enquanto estudava na Universidade de Chicago?;Albert Einstein
Qual é o nome do famoso jornal acadêmico publicado pela Universidade de Chicago?;The University of Chicago Press
Em que ano a Universidade de Chicago foi fundada?;1890
Qual é um dos prédios mais icônicos da Universidade de Chicago, conhecido por sua arquitetura distintiva?;Relógio do Campus
Quem foi o primeiro presidente da Universidade de Chicago?;William Rainey Harper
A Universidade de Chicago faz parte de qual associação de universidades privadas de elite nos Estados Unidos?;Ivy League e outras universidades de prestígio, como a Big Ten Conference
