pergunta;resposta
De que organização o IPCC faz parte?;as Nações Unidas,
Quais organizações da ONU estabeleceram o IPCC?;a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA),
O que a ONU quer estabilizar?;concentrações de gases de efeito estufa na atmosfera
Qual é o tratado de mudança climática da ONU?;Convenção-Quadro das Nações Unidas sobre Mudança do Clima
Qual resolução da ONU endossou o IPCC?;Resolução 43/53.
Quem é o presidente do IPCC?;Hoesung Lee
Que nacionalidade é Hoesung Lee?;coreano
Quem é o vice-presidente do IPCC?;Ismail El Gizouli,
Quem foi o primeiro presidente do IPCC?;Bert Bolin
Quando Pachauri renunciou ao cargo de presidente do IPCC?;fevereiro de 2015.
