pergunta;resposta
Qual foi o fundador formal da dinastia Yuan?;Kublai Khan
Em que ano a dinastia Yuan foi fundada?;1271
Qual o nome da capital da dinastia Yuan?;Shangdu
A dinastia Yuan ocorreu antes de qual outro reino?;Dali Kingdom
Qual modelo de página wiki a dinastia Yuan utiliza?;Template:Commons category-inline
Qual a moeda utilizada pela dinastia Yuan?;Cash (Chinese coin)
Qual é o tipo de entidade que representa a dinastia Yuan?;Location100027167
Quem morreu na dinastia Yuan?;Chen Yuanjing
Qual foi a religião praticada na dinastia Yuan?;Buddhism
Qual evento está relacionado à dinastia Yuan?;Mongol conquest of the Song dynasty
