pergunta;resposta
Qual é o ciclo termodinâmico ideal que analisa o processo dos motores a vapor?;Rankine.
Em qual ano foi inventado o motor atmosférico?;1712.
Quem conceituou o pistão no início do século XVII?;Papin.
O que foi inventado por Savery além da bomba de vapor?;
Qual é a aplicação mais notável da energia solar sem combustão junto com geotérmica e nuclear?;ventilador fotovoltaico
Qual ciclo termodinâmico ideal analisa o processo pelo qual os motores de vapor funcionam?;Rankine.
Em que ano foi inventado o primeiro motor verdadeiro comercialmente bem-sucedido?;
O inventor do motor atmosférico, Thomas Newcomen, é conhecido por ter uma invenção relacionada ao ciclo Rankine?;Não, ele não teve um invento diretamente relacionado com o ciclo Rankine.
Qual foi a primeira aplicação notável da energia solar sem combustão em motores de vapor?;
O que é uma fonte notável de calor sem combustão junto com geotérmica e nuclear além do ciclo Rankine?;solar
