pergunta;resposta
Quem é a atual Presidente do Parlamento da Escócia?;Alison Johnstone.
Qual sistema eleitoral é utilizado no Parlamento da Escócia?;Sistema de membro adicional (Additional Member System).
Onde o Parlamento da Escócia realiza suas reuniões?;No Edifício do Parlamento da Escócia (Scottish Parliament Building).
Quando foi realizada a última eleição para o Parlamento da Escócia?;Em 6 de maio de 2021.
Quando está prevista a próxima eleição para o Parlamento da Escócia?;Em 7 de maio (ano não especificado, mas geralmente a cada 5 anos, sugerindo 2026).
Qual é o nome do atual período legislativo do Parlamento da Escócia?;6º Parlamento da Escócia.
Quais são alguns dos principais comitês do Parlamento da Escócia?;"Economia, Energia e Turismo; Educação, Aprendizagem ao Longo da Vida e Cultura; Igualdade de Oportunidades; Relações Europeias e Externas; Finanças; Governo Local e Comunidades; Assuntos Rurais e Meio Ambiente; Pensões do Parlamento da Escócia e Mudança Climática."
Onde está localizado o Parlamento da Escócia?;Em Edimburgo, Escócia.
Que tipo de órgão legislativo é o Parlamento da Escócia?;Uma assembleia unicameral.
Quais são os temas principais dos comitês mencionados no Parlamento da Escócia?;Economia, educação, igualdade, relações externas, finanças, governança local, meio ambiente e mudanças climáticas.
