pergunta;resposta
Qual a principal religião seguida pelos Huguenotes?;Calvinismo
Quantos Huguenotes aproximadamente deixaram a França após a revogação do Édito de Nantes?;300 000
Qual evento histórico causou a saída dos Huguenotes da França no final do século XVII?;Revogação do Édito de Nantes e perseguições sob Luís XIV
Em que século os Huguenotes foram uma minoria protestante na França?;Século XVI
Quais regiões da França tinham comunidades protestantes majoritariamente luteranas?;Alsácia, Moselle e Montbéliard
Qual grupo histórico está classificado como hipernome dos Huguenotes nos fatos apresentados?;Camisards
Que localidades nos Estados Unidos são nomeadas em homenagem aos Huguenotes?;Orange County (Nova York) e Staten Island
Qual grupo histórico está relacionado aos Huguenotes segundo os fatos fornecidos?;Scotch-Irish Americans
Em que data ocorreu a revogação do Édito de Nantes, que forçou a emigração dos Huguenotes?;18 de outubro de 1685
Que classificação é dada aos Huguenotes no contexto religioso e étnico?;Grupo etnorrreligioso
