pergunta;resposta
O que saem dos Jceras?;Normans
Em que país são os Normandia?;França.
De quais países se和发展aram o Nórdico?;Dinamarca, Islândia e Noruega
Quem era o líder do Nórdico?;mistura
Em qual século se g gains sua identidade separada pela primeira vez?;éculo
Quem foi o duque na batalha de Hastings?;ilherme, o Conquistador,
Quem governou o ducado da Normandia?;Ricardo I
Qual é o significado original da palavra Norman?;"Viking""."
Em qual século os normandos se dividirem da Normandia?;seleção
Em quebattle de Normandy teve como combatente Normans?;1256–1257
Qual é o lugar fonte dos Normandos?;Jceras.
Em qual século os normandos faram sua identidade separada?;seleção
